epoch,train_loss,lr,val_map,val_mrr,val_hit@10,epoch_seconds
1,4.056568209330241,0.0009998903417374227,0.07284039482090579,0.07284039482090579,0.12333333333333334,55.10892083399813
2,4.010360542933146,0.0009995614150494292,0.09106729583014934,0.09106729583014934,0.14666666666666667,55.492445208998106
3,3.919925694465637,0.0009990133642141358,0.11700362850609022,0.11700362850609022,0.18666666666666668,55.69375658399804
4,3.81983474890391,0.0009982464296247522,0.10395942390880301,0.10395942390880301,0.16666666666666666,55.91779437499645
5,3.7921068700154623,0.0009972609476841367,0.10054283182825265,0.10054283182825265,0.18333333333333332,55.85860041699925
6,3.764318332672119,0.000996057350657239,0.10171119311706443,0.10171119311706443,0.22,55.87926291600161
7,3.7411270252863567,0.000994636166481494,0.09562828631616488,0.09562828631616488,0.17333333333333334,55.840467124995484
8,3.7182294432322185,0.0009929980185352525,0.10401577476749048,0.10401577476749048,0.20666666666666667,55.646738333998655
9,3.68484090646108,0.0009911436253643444,0.12852859976665937,0.12852859976665937,0.25666666666666665,55.75128870899789
10,3.643246952692668,0.0009890738003669028,0.12141102067986942,0.12141102067986942,0.23,55.67814129200269
11,3.629405663808187,0.00098678945143658,0.0930079064248912,0.0930079064248912,0.21666666666666667,55.77228491599817
12,3.5440064891179404,0.0009842915805643154,0.1238055647173798,0.1238055647173798,0.24,55.69918562500243
13,3.524679951667786,0.000981581283398829,0.15596379537743302,0.15596379537743302,0.31,55.79913316700549
14,3.459527638753255,0.0009786597487660333,0.15041626463513535,0.15041626463513535,0.3466666666666667,55.75488887500251
15,3.437235582669576,0.0009755282581475766,0.15246772786585827,0.15246772786585827,0.32,55.715239208999265
16,3.3992566061019898,0.0009721881851187403,0.1747767943541205,0.1747767943541205,0.38333333333333336,55.687132833998476
17,3.355880864461263,0.0009686409947459456,0.15039758247980556,0.15039758247980556,0.32666666666666666,55.83911245800118
18,3.2883407282829284,0.0009648882429441254,0.1886086427391961,0.1886086427391961,0.36,55.67901712499588
19,3.289276704788208,0.00096093157579425,0.2218541941529135,0.2218541941529135,0.38333333333333336,55.68180312500044
20,3.217241037686666,0.0009567727288213001,0.217102196925368,0.217102196925368,0.38666666666666666,55.7017091250018
21,3.196444810231527,0.0009524135262330095,0.22916376695340782,0.22916376695340782,0.4166666666666667,55.83331733399973
22,3.164673649470011,0.0009478558801197061,0.23241553575670537,0.23241553575670537,0.41333333333333333,55.74267237500317
23,3.1105515416463216,0.000943101789615607,0.2239954551308306,0.2239954551308306,0.4166666666666667,55.73759870899812
24,3.1171802353858946,0.0009381533400219313,0.24580976698701051,0.24580976698701051,0.39666666666666667,55.678860915999394
25,3.06939874013265,0.0009330127018922189,0.26119916199335996,0.26119916199335996,0.4766666666666667,55.726998833000835
26,3.045839293797811,0.000927682130080253,0.25784575769899476,0.25784575769899476,0.44,55.668845915999555
27,2.996875445048014,0.0009221639627510072,0.2650224686074721,0.2650224686074721,0.47,55.860046832996886
28,2.954817686875661,0.0009164606203550494,0.25032999216875035,0.25032999216875035,0.43333333333333335,55.7804959999994
29,2.9200311986605327,0.0009105746045668516,0.2677364202600236,0.2677364202600236,0.5133333333333333,55.678252124998835
30,2.915001401901245,0.0009045084971874733,0.2618117995689395,0.2618117995689395,0.44,55.69402204200014
31,2.8653388659159345,0.0008982649590120977,0.2551941490542587,0.2551941490542587,0.51,55.67278074999922
32,2.8238749432563783,0.0008918467286629196,0.27779944161511155,0.27779944161511155,0.49333333333333335,55.755185832997086
