epoch,train_loss,lr,val_map,val_mrr,val_hit@10,epoch_seconds
45,3.9500685036182404,0.0001464466094067263,0.1579720584230863,0.1579720584230863,0.27666666666666667,36.1235563750015
46,3.9948024352391562,0.00012842758726130303,0.15586023403546104,0.15586023403546104,0.2866666666666667,36.58006920799744
47,3.9637140234311423,0.00011142701927151459,0.16234962439558573,0.16234962439558573,0.29333333333333333,36.13691695899979
48,3.916636417309443,9.549150281252635e-05,0.1573716473329865,0.1573716473329865,0.28,36.49879654200049
49,3.9231172800064087,8.066471602728805e-05,0.16978702648395685,0.16978702648395685,0.31,36.06952083299984
50,3.925384432077408,6.698729810778066e-05,0.18036034657995187,0.18036034657995187,0.3333333333333333,36.3616980830011
51,3.8989920119444528,5.449673790581612e-05,0.16985792654105056,0.16985792654105056,0.31666666666666665,36.520023875000334
52,3.8415028949578605,4.322727117869952e-05,0.16935494719454486,0.16935494719454486,0.2966666666666667,36.97067770799913
53,3.8792602916558585,3.3209786751399136e-05,0.17149080910193937,0.17149080910193937,0.31,36.77853779199722
54,3.8510124186674752,2.4471741852423238e-05,0.16674968886456565,0.16674968886456565,0.30666666666666664,36.95946025000012
55,3.8948552509148917,1.7037086855465846e-05,0.16008346937267035,0.16008346937267035,0.2966666666666667,37.02338187499845
56,3.88069294889768,1.0926199633097158e-05,0.17000385368540485,0.17000385368540485,0.31333333333333335,36.348795208999945
57,3.8386225501696267,6.155829702431172e-06,0.17191431876314295,0.17191431876314295,0.3,36.89713050000137
58,3.8646707236766815,2.7390523158633003e-06,0.17704615899259205,0.17704615899259205,0.3,40.197378999997454
59,3.8343384663263955,6.852326227130837e-07,0.16794486660546706,0.16794486660546706,0.31333333333333335,39.21330791700166
60,3.8800329168637595,0.0,0.17167765178246294,0.17167765178246294,0.31,33.790245749998576
