epoch,train_loss,lr,val_map,val_mrr,val_hit@10,epoch_seconds
1,4.110723865793107,0.0029979443021318605,0.0732298427541772,0.0732298427541772,0.1,37.71774554199874
2,4.096614619518848,0.0029917828430524097,0.061724299976036054,0.061724299976036054,0.08666666666666667,36.64479541699984
3,4.049662945118357,0.0029815325108927065,0.05551978067584399,0.05551978067584399,0.11333333333333333,39.093677166001726
4,4.041098224355819,0.0029672214011007086,0.03716250497440144,0.03716250497440144,0.08333333333333333,40.507898250001745
5,4.027610149789364,0.0029488887394336022,0.05155283947048531,0.05155283947048531,0.08333333333333333,39.855759792000754
6,4.043878073387957,0.0029265847744427303,0.04862755061467586,0.04862755061467586,0.09666666666666666,45.97299862499858
7,4.0254023683832045,0.002900370639745802,0.07448194324818029,0.07448194324818029,0.13666666666666666,38.08170358300049
8,3.941510854883397,0.002870318186463901,0.05778708358171722,0.05778708358171722,0.11,36.21478762500192
9,3.894135997650471,0.0028365097862825513,0.07124807040058859,0.07124807040058859,0.15666666666666668,42.99199841600057
10,3.8900355125995394,0.0027990381056766577,0.05001141167651839,0.05001141167651839,0.11666666666666667,36.43501995900078
11,3.8345968571115048,0.0027580058519181354,0.07816940533858549,0.07816940533858549,0.14,36.14013912500013
12,3.8410326014173792,0.0027135254915624206,0.08754353282975004,0.08754353282975004,0.18,36.166490834002616
13,3.817077859919122,0.002665718942185456,0.09781891632735736,0.09781891632735736,0.17666666666666667,36.45611550000103
14,3.80887123878966,0.002614717238216091,0.0847053365489324,0.0847053365489324,0.18666666666666668,35.7009348749998
15,3.7980502412674273,0.002560660171779821,0.08825206681299862,0.08825206681299862,0.16333333333333333,35.746156832999986
16,3.790709292635005,0.002503695909538287,0.06709007517724051,0.06709007517724051,0.14666666666666667,35.99375416700059
17,3.7932748642373593,0.0024439805865747555,0.10254557997589327,0.10254557997589327,0.14333333333333334,35.68934425000043
18,3.768117625662621,0.0023816778784387094,0.1057586605016827,0.1057586605016827,0.18333333333333332,36.05166433400154
19,3.7719258602629315,0.00231695855252254,0.09576804023175954,0.09576804023175954,0.21333333333333335,36.992662999997265
20,3.7889009435126124,0.0022499999999999994,0.09286677698679782,0.09286677698679782,0.18,36.17734833299983
21,3.7403578758239746,0.0021809857496093194,0.10264238405011758,0.10264238405011758,0.2,35.519931333001296
22,3.74818897754588,0.0021101049646137,0.09946550395384711,0.09946550395384711,0.20666666666666667,35.95969383299962
23,3.7225670763786805,0.00203755192431795,0.12253244644945994,0.12253244644945994,0.21666666666666667,36.25646662500003
24,3.710127718905185,0.001963525491562421,0.09969480558644224,0.09969480558644224,0.14666666666666667,36.44011720799972
25,3.7432209633766336,0.0018882285676537808,0.11904735747955679,0.11904735747955679,0.22333333333333333,35.52083254199897
26,3.69839183827664,0.0018118675362266384,0.10095294690743359,0.10095294690743359,0.19,36.80551795899737
27,3.721267690049841,0.001734651697560346,0.09453519400144643,0.09453519400144643,0.23333333333333334,37.12817741700201
28,3.7043306675363095,0.00165679269490148,0.10503954336301904,0.10503954336301904,0.17333333333333334,36.10169629200027
29,3.7195221160320524,0.0015785039343644152,0.09840969446438441,0.09840969446438441,0.21,36.64858691600239
30,3.6952273845672607,0.0015,0.11258488820805056,0.11258488820805056,0.22,36.23026800000298
31,3.678577504259475,0.0014214960656355842,0.09917513142014314,0.09917513142014314,0.21,36.54869300000064
32,3.6772520694326847,0.0013432073050985197,0.08400206735421065,0.08400206735421065,0.19666666666666666,36.40368633300022
33,3.7207687864912318,0.0012653483024396533,0.103090947516226,0.103090947516226,0.21333333333333335,36.263415916997474
34,3.670715864668501,0.0011881324637733606,0.10588535833755083,0.10588535833755083,0.2,36.51922954199836
35,3.6411468982696533,0.0011117714323462188,0.10772922136829913,0.10772922136829913,0.21333333333333335,36.244520125001145
36,3.6591769786591226,0.0010364745084375788,0.08001927129664449,0.08001927129664449,0.17666666666666667,37.55540633399869
37,3.653975765755836,0.0009624480756820495,0.10037376743030033,0.10037376743030033,0.2,36.27314912499787
38,3.6382350617266717,0.0008898950353862998,0.1080220857419532,0.1080220857419532,0.19333333333333333,35.86087991599925
