epoch,train_loss,lr,val_map,val_mrr,val_hit@10,epoch_seconds
1,4.056568209330241,0.0009993147673772868,0.07284039482090579,0.07284039482090579,0.12333333333333334,54.72404229200038
2,4.0094318739573165,0.0009972609476841365,0.09311037564312717,0.09311037564312717,0.14666666666666667,54.68314358400676
3,3.9293023268381755,0.0009938441702975688,0.10875784658824121,0.10875784658824121,0.18,55.525037790997885
4,3.8327580563227337,0.0009890738003669028,0.0960872874253898,0.0960872874253898,0.14,55.54256766700564
5,3.7863599332173665,0.0009829629131445341,0.1058472831589782,0.1058472831589782,0.19333333333333333,56.018231207999634
6,3.7676851399739584,0.0009755282581475769,0.09668503112959895,0.09668503112959895,0.19333333333333333,55.82541874999879
7,3.7369201676050823,0.0009667902132486009,0.11034381102130607,0.11034381102130607,0.21,55.79293583300023
8,3.702470490137736,0.0009567727288213005,0.10833411325374456,0.10833411325374456,0.22333333333333333,55.799212500001886
9,3.6429083236058553,0.0009455032620941839,0.10495894435625099,0.10495894435625099,0.22666666666666666,55.80366345799848
10,3.6195104265213014,0.0009330127018922195,0.11478779936020263,0.11478779936020263,0.23666666666666666,55.74107270799868
11,3.6095612128575643,0.0009193352839727121,0.11641084957837859,0.11641084957837859,0.25,55.66476762499951
12,3.558064111073812,0.0009045084971874737,0.10691638574109738,0.10691638574109738,0.24,55.74495658300293
13,3.53386278629303,0.0008885729807284855,0.14016906080826846,0.14016906080826846,0.2866666666666667,55.729700500000035
14,3.5068690315882365,0.0008715724127386972,0.11197000538670537,0.11197000538670537,0.25666666666666665,55.714423291996354
15,3.489694406191508,0.0008535533905932739,0.11910251779101588,0.11910251779101588,0.24333333333333335,55.75488729099743
16,3.4649351596832276,0.0008345653031794292,0.132741294732861,0.132741294732861,0.2833333333333333,55.710109958999965
17,3.4361725505193075,0.0008146601955249187,0.1210592228468448,0.1210592228468448,0.2733333333333333,55.72915637499682
18,3.38939355134964,0.0007938926261462367,0.1216300150455982,0.1216300150455982,0.2966666666666667,55.748151542000414
19,3.3940823380152385,0.0007723195175075136,0.17141107205127795,0.17141107205127795,0.31,55.75820037499943
